ID_ROUTE | ID_AIRCRAFT
693,15
694,15
694,13
695,13
696,17
697,15
698,17
699,17
700,17
701,13
702,13
703,15
704,17
705,15
706,15
707,13
707,19
708,13
709,13
710,13
711,13
712,15
713,17
714,15
715,17
716,13
717,13
718,17
719,13
720,17
721,13
722,15
723,13
724,15
725,15
726,13
727,15
728,17
729,13
730,15
730,13
731,13
732,13
733,17
734,15
735,13
736,13
736,15
737,15
738,13
739,13
740,13
741,13
742,13
743,17
744,15
745,17
746,15
747,15
748,13
749,15
750,15
751,13
752,15
753,13
754,15
755,15
756,15
757,15
757,17
758,15
759,17
760,15
761,13
762,13
763,13
764,15
765,15
766,13
767,19
768,13
769,13
770,15
771,15
772,15
773,15
774,166
775,166
776,7
778,7
779,7
780,7
784,7
786,7
792,7
793,7
800,7
801,7
808,147
809,147
810,92
811,92
812,64
813,64
814,64
815,64
816,64
817,64
818,64
819,64
820,64
821,64
822,64
823,64
824,64
825,15
826,15
827,240
828,15
829,15
830,15
831,15
832,240
833,15
834,15
835,15
836,15
837,15
838,15
839,15
840,15
841,15
842,15
843,15
844,15
845,15
846,15
847,15
848,15
849,240
850,15
851,240
852,15
853,15
854,15
855,15
856,240
857,15
858,15
859,15
860,15
861,15
862,15
863,15
864,15
865,15
866,15
867,240
868,15
869,240
870,15
871,240
872,15
873,15
874,240
875,15
876,15
877,15
878,15
879,15
880,15
881,240
882,15
883,15
884,240
885,15
886,240
887,15
888,240
889,15
890,15
891,15
892,15
893,240
894,15
895,15
896,15
897,240
898,15
899,15
900,15
901,15
902,15
903,15
904,15
905,15
906,15
907,15
908,15
909,15
910,15
911,15
912,15
913,15
914,240
915,15
916,15
917,240
918,15
919,15
920,240
921,15
922,15
923,13
924,15
925,13
926,13
926,15
927,13
928,13
929,15
930,13
931,13
931,15
932,13
933,13
934,13
935,15
936,15
937,15
938,15
939,15
940,15
941,15
942,15
943,15
944,15
945,15
945,13
946,13
947,13
954,13
955,13
956,15
957,15
957,13
958,15
958,13
959,13
960,13
961,13
961,15
962,13
963,13
965,13
966,15
968,13
969,15
971,13
972,13
973,13
974,13
975,13
977,13
978,13
980,13
980,15
982,13
983,13
985,13
986,13
987,15
987,13
988,13
989,13
990,13
992,13
993,15
994,15
994,13
995,13
996,13
997,13
998,13
998,15
999,13
1000,15
1000,13
1001,13
1002,13
1003,13
1004,13
1005,13
1006,13
1007,13
1007,15
1008,13
1008,15
1009,13
1010,13
1012,15
1012,13
1013,15
1013,13
1014,13
1015,13
1016,13
1018,13
1018,15
1019,13
1019,15
1020,13
1020,15
1021,13
1021,15
1022,13
1023,13
1024,13
1024,15
1025,13
1025,15
1026,13
1027,13
1028,15
1028,13
1029,13
1030,13
1030,15
1031,13
1032,13
1033,13
1034,15
1035,13
1036,13
1037,13
1037,15
1038,13
1039,13
1039,15
1040,13
1041,13
1042,13
1043,13
1044,13
1044,15
1045,13
1046,13
1046,15
1047,15
1047,13
1048,13
1048,15
1049,13
1051,13
1052,13
1053,13
1054,15
1054,13
1055,13
1056,13
1058,13
1059,13
1060,13
1061,13
1062,13
1064,13
1065,13
1066,13
1067,15
1068,13
1069,13
1070,13
1071,13
1072,13
1073,13
1074,13
1074,15
1075,13
1076,13
1077,13
1081,15
1081,13
1082,15
1089,13
1093,13
1094,15
1100,15
1103,15
1106,13
1107,13
1107,15
1108,13
1111,15
1111,13
1115,13
1116,13
1116,15
1117,13
1118,13
1118,15
1119,13
1119,15
1120,13
1121,13
1122,13
1123,13
1124,13
1131,13
1132,13
1133,13
1134,13
1135,13
1136,13
1137,13
1138,13
1139,13
1140,13
1141,13
1142,13
1143,13
1144,13
1145,13
1146,13
1147,13
1150,13
1154,13
1155,13
1156,13
1157,13
1158,13
1159,13
1163,13
1164,13
1165,13
1167,13
1168,13
1169,13
1171,13
1173,13
1175,13
1176,13
1177,13
1178,13
1179,13
1180,13
1182,13
1183,13
1185,13
1187,13
1191,13
1192,15
1192,13
1193,13
1194,13
1195,13
1196,13
1197,13
1198,15
1198,13
1199,15
1200,13
1201,13
1202,13
1203,13
1204,13
1206,13
1207,13
1210,13
1210,15
1211,13
1212,13
1212,15
1214,13
1215,13
1215,15
1216,13
1217,13
1217,15
1218,13
1218,15
1219,13
1220,13
1220,15
1221,13
1222,13
1227,13
1228,13
1229,15
1230,13
1231,13
1232,13
1233,13
1233,15
1234,13
1235,13
1236,13
1237,13
1237,15
1238,13
1239,13
1240,13
1243,13
1244,13
1246,13
1247,13
1249,15
1249,13
1250,13
1250,15
1251,15
1252,13
1253,13
1254,13
1254,15
1255,15
1256,13
1258,13
1258,15
1261,13
1262,13
1263,13
1264,13
1265,13
1266,13
1267,13
1268,13
1269,15
1270,13
1271,13
1272,13
1273,13
1274,13
1275,13
1275,15
1276,13
1277,13
1278,13
1279,13
1280,13
1281,13
1282,13
1283,13
1284,13
1284,15
1285,13
1285,15
1286,13
1287,13
1288,13
1288,15
1289,13
1290,13
1291,13
1292,13
1293,13
1294,13
1294,15
1295,13
1296,13
1297,13
1298,13
1299,15
1299,13
1300,13
1301,13
1301,15
1302,13
1303,13
1304,13
1305,13
1306,13
1307,13
1308,13
1309,13
1310,13
1311,13
1312,13
1313,13
1314,13
1315,13
1315,15
1316,13
1317,13
1318,13
1320,13
1321,13
1323,13
1324,13
1325,13
1325,15
1326,13
1327,13
1328,13
1329,13
1330,13
1330,15
1331,13
1332,13
1333,13
1334,13
1335,13
1336,13
1336,15
1337,13
1337,15
1338,13
1339,13
1340,15
1340,13
1341,13
1341,15
1342,13
1343,13
1344,13
1346,13
1347,13
1348,13
1350,13
1350,15
1352,13
1353,13
1355,15
1356,13
1357,15
1357,13
1358,13
1359,15
1360,13
1362,13
1363,13
1364,13
1365,13
1366,13
1366,15
1367,13
1368,13
1369,13
1370,15
1371,13
1372,13
1373,13
1374,13
1375,13
1375,15
1376,13
1376,15
1377,13
1378,13
1379,15
1379,13
1380,15
1380,13
1381,13
1382,13
1383,13
1383,15
1384,13
1385,13
1386,13
1386,15
1387,13
1387,15
1388,13
1390,13
1394,13
1395,13
1397,13
1398,13
1399,13
1400,13
1401,15
1401,13
1402,13
1403,147
1404,147
1405,147
1406,147
1407,147
1408,147
1409,147
1410,147
1412,147
1414,147
1415,147
1416,147
1417,147
1418,147
1420,147
1421,147
1422,147
1424,147
1425,147
1426,147
1427,147
1428,147
1431,147
1432,7
1433,7
1452,15
1452,6
1453,6
1454,15
1455,15
1455,13
1456,15
1457,15
1458,13
1459,15
1460,15
1461,13
1461,15
1462,15
1462,6
1463,13
1464,6
1465,6
1465,15
1465,13
1466,13
1467,6
1468,6
1469,15
1469,13
1470,15
1471,15
1472,6
1473,13
1473,15
1474,15
1475,6
1476,13
1476,15
1476,19
1476,6
1477,6
1478,6
1479,6
1480,15
1481,15
1482,6
1483,6
1483,13
1484,6
1485,13
1486,15
1487,6
1488,6
1489,15
1489,6
1489,13
1490,6
1491,13
1492,15
1492,13
1493,13
1494,13
1495,13
1496,13
1497,6
1498,13
1499,6
1500,6
1501,15
1501,13
1502,15
1503,15
1504,15
1504,13
1505,6
1506,6
1507,15
1507,13
1508,15
1508,19
1509,13
1510,13
1511,19
1512,15
1513,13
1514,15
1515,15
1516,13
1517,13
1518,15
1519,15
1520,6
1521,13
1521,15
1522,13
1523,15
1523,13
1524,13
1525,13
1526,15
1526,13
1527,13
1528,13
1529,15
1530,15
1531,15
1531,6
1531,13
1532,15
1533,13
1534,6
1535,15
1535,13
1536,15
1536,13
1537,15
1538,15
1539,15
1540,15
1541,13
1541,15
1542,13
1542,15
1542,19
1542,6
1543,15
1544,15
1544,13
1545,13
1546,13
1547,15
1547,13
1548,15
1549,15
1549,19
1550,19
1551,15
1552,15
1553,15
1554,15
1554,13
1555,15
1556,15
1556,6
1556,13
1557,15
1558,13
1559,15
1559,13
1560,6
1561,15
1562,15
1563,15
1564,13
1564,15
1565,15
1566,15
1566,13
1567,15
1568,15
1569,15
1570,19
1570,15
1571,13
1572,15
1573,13
1574,13
1575,6
1576,13
1577,6
1578,15
1579,15
1580,6
1581,6
1582,15
1583,15
1584,6
1585,15
1586,6
1587,13
1587,15
1588,15
1589,15
1590,13
1591,13
1592,15
1592,13
1593,15
1594,15
1595,15
1596,15
1597,13
1598,13
1599,15
1599,19
1600,13
1601,6
1602,6
1602,13
1603,15
1604,13
1605,13
1606,6
1607,6
1608,13
1609,6
1610,15
1611,13
1612,13
1613,15
1614,222
1615,222
1616,64
1617,64
1618,64
1619,64
1620,7
1621,7
1622,7
1623,7
1624,7
1625,7
1625,13
1626,7
1626,13
1627,7
1628,7
1629,7
1630,7
1631,7
1631,13
1632,13
1632,7
1633,7
1634,13
1635,7
1636,7
1637,13
1638,6
1639,6
1645,4
1646,6
1646,4
1649,70
1650,6
1650,4
1651,6
1651,4
1652,70
1668,4
1669,6
1669,4
1670,6
1672,4
1673,6
1673,183
1673,4
1675,6
1675,4
1677,6
1681,70
1682,70
1683,183
1683,6
1684,183
1685,6
1685,4
1690,6
1691,6
1691,4
1691,183
1692,4
1693,6
1693,183
1693,4
1696,70
1699,70
1701,6
1702,4
1705,174
1705,231
1706,231
1706,174
1707,231
1708,231
1709,231
1710,231
1711,231
1712,54
1713,54
1714,15
1715,15
1716,15
1717,15
1718,15
1719,15
1720,15
1721,15
1722,15
1723,15
1724,15
1725,15
1726,15
1727,15
1728,15
1729,15
1730,15
1731,15
1732,15
1733,15
1734,15
1735,15
1736,15
1737,15
1738,15
1739,15
1740,15
1741,15
1742,15
1743,15
1744,15
1745,15
1746,15
1747,15
1748,15
1749,15
1750,15
1751,15
1752,15
1753,15
1754,15
1755,15
1756,15
1757,15
1758,15
1759,15
1760,15
1761,15
1762,15
1763,15
1764,15
1765,15
1766,15
1767,15
1768,15
1769,15
1770,15
1771,15
1772,15
1773,15
1774,15
1775,15
1776,15
1777,15
1778,15
1779,15
1780,15
1781,15
1782,15
1783,15
1784,15
1785,15
1786,15
1787,15
1788,15
1789,15
1790,15
1791,15
1792,15
1793,15
1794,15
1795,15
1796,15
1797,15
1798,15
1799,15
1800,15
1801,15
1802,15
1803,15
1804,15
1805,15
1806,15
1807,15
1808,15
1809,15
1810,15
1811,15
1812,15
1813,15
1814,15
1815,15
1816,15
1817,15
1818,15
1819,15
1820,15
1821,15
1822,15
1823,15
1824,15
1825,15
1826,15
1827,15
1828,15
1829,15
1830,15
1831,15
1832,15
1833,15
1834,15
1835,15
1836,15
1837,15
1838,15
1839,15
1840,15
1841,15
1842,15
1843,15
1844,15
1845,15
1846,15
1847,15
1848,15
1849,15
1850,15
1851,15
1852,15
1853,15
1854,15
1855,15
1856,15
1857,15
1858,15
1859,15
1860,15
1861,15
1862,15
1863,15
1864,15
1865,15
1866,15
1867,15
1868,15
1869,15
1870,15
1871,15
1872,15
1873,15
1874,15
1875,15
1876,15
1877,15
1878,15
1879,15
1880,15
1881,15
1882,15
1883,15
1884,15
1885,15
1886,15
1887,15
1888,15
1889,15
1890,15
1891,15
1892,15
1893,15
1894,15
1895,15
1896,15
1897,15
1898,15
1899,15
1900,15
1901,15
1902,15
1903,15
1904,15
1905,15
1906,15
1907,15
1908,15
1909,15
1910,15
1911,15
1912,15
1913,4
1914,15
1915,15
1916,15
1917,4
1918,15
1919,15
1920,15
1921,15
1922,15
1923,15
1924,15
1925,7
1926,7
1927,147
1928,147
1929,147
1930,147
1931,147
1932,147
1933,147
1934,147
1935,147
1936,147
1937,147
1938,147
1939,15
1940,15
1943,4
1944,4
1945,4
1946,4
1947,7
1948,7
1949,7
1950,7
1951,7
1952,7
1953,4
1954,4
1955,4
1956,4
1957,64
1958,4
1959,4
1961,4
1962,4
1963,4
1964,147
1967,4
1968,4
1970,4
1971,4
1971,7
1972,4
1973,4
1974,7
1975,7
1976,7
1977,4
1977,7
1978,4
1979,147
1981,4
1982,4
1983,4
1984,4
1986,4
1987,4
1989,4
1990,4
1992,4
1993,4
1994,4
1995,4
2000,4
2001,4
2002,4
2003,4
2004,4
2005,7
2006,7
2007,7
2008,7
2009,64
2010,4
2010,7
2011,7
2011,4
2012,4
2012,7
2015,4
2016,4
2017,15
2018,15
2019,15
2020,15
2021,15
2022,15
2023,215
2024,215
2025,215
2026,70
2027,70
2028,215
2030,72
2032,72
2034,72
2035,72
2036,88
2038,72
2039,72
2040,88
2041,184
2042,184
2043,184
2044,184
2045,184
2046,184
2047,184
2048,184
2049,187
2050,187
2051,186
2051,187
2052,187
2053,147
2054,187
2055,187
2056,186
2056,187
2057,147
2058,147
2059,147
2060,187
2061,92
2062,92
2063,92
2064,92
2065,92
2066,92
2067,214
2068,214
2069,75
2070,15
2070,75
2070,64
2071,13
2071,17
2072,75
2073,17
2074,75
2075,75
2076,75
2077,17
2077,13
2078,17
2079,64
2080,17
2080,64
2081,64
2082,64
2083,64
2084,64
2085,64
2086,64
2087,64
2088,75
2089,75
2090,75
2091,17
2092,75
2093,13
2094,13
2095,64
2096,17
2097,64
2098,64
2099,64
2100,64
2101,15
2101,75
2101,64
2102,75
2103,75
2104,17
2104,64
2105,64
2106,64
2107,75
2108,75
2109,64
2110,64
2111,17
2112,64
2112,17
2113,75
2114,64
2115,13
2115,17
2116,64
2117,75
2118,75
2118,64
2118,17
2119,75
2120,64
2121,17
2121,64
2122,64
2123,75
2124,17
2125,75
2125,64
2125,17
2126,75
2127,75
2128,75
2129,75
2130,17
2131,17
2132,64
2132,17
2133,13
2134,64
2135,17
2136,13
2137,75
2138,75
2139,64
2140,64
2141,13
2141,17
2142,17
2143,17
2143,13
2144,13
2145,64
2146,17
2146,13
2147,13
2148,13
2149,13
2150,17
2151,13
2152,17
2153,17
2154,64
2155,64
2156,13
2157,75
2158,17
2159,64
2160,13
2161,75
2162,75
2163,75
2163,64
2164,64
2165,13
2166,75
2167,75
2168,17
2169,64
2170,75
2170,64
2171,17
2172,15
2173,64
2174,64
2175,75
2176,64
2177,64
2178,17
2179,17
2180,13
2181,64
2182,75
2183,64
2184,75
2184,64
2184,15
2185,17
2186,17
2187,75
2188,75
2189,17
2190,75
2191,75
2192,75
2193,75
2194,13
2195,75
2196,75
2197,75
2198,75
2202,231
2206,231
2207,231
2208,231
2211,231
2212,231
2216,231
2217,231
2218,231
2223,231
2224,231
2225,231
2227,231
2228,231
2229,15
2230,15
2231,15
2232,15
2233,15
2234,15
2235,15
2236,15
2237,15
2238,15
2239,15
2240,15
2241,15
2242,15
2243,15
2244,15
2245,15
2246,15
2247,15
2248,15
2249,15
2250,15
2251,15
2252,15
2253,15
2254,15
2255,15
2256,15
2257,15
2258,15
2259,15
2260,15
2261,231
2262,231
2263,231
2264,231
2265,231
2266,231
2267,231
2268,231
2269,231
2270,231
2271,231
2272,231
2273,231
2274,231
2275,231
2276,231
2277,231
2278,231
2279,231
2280,231
2281,231
2282,231
2283,231
2284,231
2285,231
2286,231
2287,231
2288,231
2289,231
2290,231
2291,231
2292,231
2293,231
2294,231
2295,231
2296,147
2297,147
2298,147
2299,147
2300,147
2301,147
2302,147
2303,147
2304,147
2305,147
2306,15
2307,15
2308,20
2308,15
2309,15
2310,15
2311,15
2312,15
2313,15
2314,15
2315,15
2315,13
2315,20
2316,13
2316,15
2317,15
2318,15
2318,20
2319,15
2320,15
2320,13
2320,20
2321,20
2322,15
2323,15
2323,13
2324,15
2325,20
2325,13
2326,15
2327,20
2328,15
2328,13
2329,20
2329,15
2330,15
2330,13
2330,20
2331,15
2331,20
2332,15
2332,13
2332,20
2333,15
2334,15
2334,13
2335,20
2335,13
2336,20
2337,15
2337,13
2338,15
2339,13
2339,15
2340,13
2340,15
2341,13
2341,15
2342,15
2343,15
2344,15
2345,15
2346,15
2347,15
2348,15
2349,15
2350,15
2351,15
2352,15
2353,15
2354,15
2355,15
2356,15
2357,15
2358,15
2359,15
2360,15
2361,15
2362,15
2363,15
2364,15
2365,15
2366,15
2367,15
2368,15
2369,15
2370,15
2371,15
2372,15
2373,15
2374,15
2375,15
2376,15
2377,15
2378,15
2379,15
2380,15
2381,15
2382,15
2383,15
2384,15
2385,15
2386,15
2387,15
2388,15
2389,15
2390,15
2391,15
2392,15
2393,15
2394,15
2395,15
2396,15
2397,15
2398,15
2399,15
2400,15
2401,15
2402,15
2403,15
2404,15
2405,15
2406,15
2407,15
2408,15
2409,15
2410,15
2411,15
2412,15
2413,15
2414,15
2415,15
2416,15
2417,15
2418,15
2419,15
2420,15
2421,15
2422,15
2423,15
2424,15
2425,15
2426,15
2427,15
2428,15
2429,15
2430,15
2431,15
2432,15
2433,15
2434,15
2435,15
2436,15
2437,15
2438,15
2439,15
2440,15
2441,15
2442,15
2443,15
2444,15
2445,15
2446,15
2447,15
2448,15
2449,15
2450,15
2451,15
2452,15
2453,15
2454,15
2455,15
2456,15
2457,15
2458,15
2459,15
2460,15
2461,15
2462,15
2463,15
2464,15
2465,15
2466,15
2467,15
2468,15
2469,15
2470,15
2471,15
2472,15
2473,15
2474,15
2475,15
2476,15
2477,15
2478,15
2479,15
2480,15
2481,15
2482,15
2483,15
2484,15
2485,15
2486,15
2487,64
2487,77
2489,222
2493,222
2498,54
2499,54
2500,149
2501,149
2502,54
2503,54
2504,185
2504,151
2505,54
2505,185
2505,151
2506,54
2507,54
2508,54
2509,54
2510,54
2511,54
2512,54
2513,54
2514,54
2515,54
2516,54
2517,54
2518,54
2519,149
2520,54
2521,54
2522,54
2523,54
2524,54
2525,54
2526,185
2526,151
2527,54
2528,185
2528,54
2528,151
2529,54
2530,54
2531,54
2532,151
2533,151
2534,54
2535,54
2536,151
2537,185
2537,54
2537,151
2538,54
2538,185
2539,151
2540,54
2541,149
2542,185
2542,54
2542,151
2543,54
2566,182
2567,7
2568,166
2569,182
2570,166
2571,5
2572,7
2573,182
2573,5
2573,7
2574,5
2576,166
2577,166
2578,166
2579,166
2580,5
2581,5
2582,5
2584,5
2585,5
2586,5
2587,7
2588,5
2589,5
2590,5
2591,5
2592,5
2593,7
2594,7
2595,5
2595,182
2595,7
2596,5
2598,5
2599,5
2600,5
2604,5
2605,166
2606,7
2608,166
2609,166
2610,166
2611,166
2612,166
2613,5
2614,5
2615,5
2617,5
2618,5
2619,5
2622,5
2623,5
2624,5
2625,5
2626,5
2627,5
2628,7
2629,7
2630,166
2631,166
2632,71
2633,69
2634,71
2635,69
2636,7
2637,7
2638,15
2639,75
2640,75
2641,75
2642,15
2643,15
2644,15
2645,15
2647,15
2651,15
2653,75
2655,74
2655,75
2656,7
2657,74
2658,76
2660,15
2661,75
2661,76
2662,75
2663,7
2664,7
2665,75
2666,7
2667,75
2668,7
2668,75
2669,75
2670,76
2670,7
2670,75
2671,75
2673,74
2674,75
2675,15
2677,75
2679,74
2680,74
2681,76
2682,75
2682,76
2683,20
2683,21
2684,75
2685,75
2686,75
2689,76
2690,76
2690,75
2691,7
2696,98
2697,74
2698,75
2700,75
2703,76
2704,20
2705,76
2706,95
2708,98
2710,75
2712,74
2713,95
2714,64
2715,75
2716,74
2717,75
2718,76
2721,74
2722,75
2723,21
2723,20
2724,21
2725,20
2725,21
2726,15
2727,75
2728,7
2729,75
2730,75
2731,75
2732,75
2733,7
2733,75
2734,7
2735,75
2736,7
2737,7
2738,75
2739,7
2740,7
2741,74
2742,7
2743,75
2744,7
2747,7
2751,7
2754,76
2755,75
2756,75
2757,75
2758,75
2759,75
2760,15
2761,7
2763,75
2764,76
2764,75
2765,21
2766,75
2767,75
2768,75
2772,75
2773,7
2774,20
2774,98
2777,75
2777,7
2778,75
2782,7
2784,21
2784,75
2785,98
2786,7
2786,76
2786,75
2787,75
2789,75
2792,75
2793,7
2794,75
2795,75
2796,7
2808,7
2809,7
2809,75
2810,75
2811,75
2812,75
2813,7
2814,7
2816,75
2817,7
2818,98
2819,20
2819,98
2820,75
2821,74
2823,7
2824,75
2825,7
2826,75
2828,75
2829,75
2829,7
2830,75
2833,75
2835,7
2836,7
2838,7
2839,7
2840,75
2841,75
2843,74
2846,7
2847,76
2848,20
2849,76
2851,75
2852,95
2853,21
2853,75
2854,75
2857,98
2858,98
2860,7
2860,76
2860,75
2862,7
2862,76
2862,75
2863,75
2864,7
2865,7
2866,75
2867,75
2868,7
2870,75
2872,7
2876,74
2877,95
2877,92
2878,64
2879,7
2881,7
2882,75
2883,75
2884,75
2885,7
2886,74
2887,75
2888,75
2890,76
2895,75
2896,15
2901,7
2902,74
2903,7
2904,7
2905,75
2906,74
2907,75
2908,74
2909,20
2909,21
2910,53
2911,53
2912,53
2913,53
2914,53
2915,53
2916,53
2917,53
2918,53
2919,53
2920,152
2923,13
2924,73
2925,152
2926,17
2926,15
2927,15
2927,152
2927,17
2928,15
2928,17
2929,152
2930,17
2930,15
2931,15
2932,75
2933,17
2933,15
2934,152
2934,15
2935,15
2935,152
2936,15
2937,152
2938,15
2939,17
2940,15
2941,166
2942,17
2942,152
2942,15
2943,15
2944,152
2945,15
2946,152
2947,152
2947,13
2949,15
2949,152
2951,152
2953,17
2953,15
2953,152
2953,13
2955,15
2955,152
2956,152
2957,152
2958,15
2959,17
2959,15
2961,152
2962,15
2963,15
2964,15
2964,152
2966,15
2967,15
2968,15
2969,15
2970,74
2971,15
2971,152
2973,15
2974,15
2974,152
2975,15
2975,17
2975,152
2976,152
2977,152
2978,152
2979,15
2980,152
2981,15
2982,15
2983,15
2984,15
2985,152
2986,17
2986,15
2987,15
2987,152
2987,17
2988,15
2988,17
2989,152
2990,15
2991,17
2991,15
2992,15
2993,15
2994,75
2995,17
2995,15
2996,15
2997,15
2998,15
2999,152
2999,15
3000,15
3000,152
3001,15
3002,15
3003,15
3004,15
3005,13
3006,17
3007,152
3008,15
3009,17
3010,15
3011,17
3012,15
3013,15
3013,13
3014,15
3015,166
3016,17
3016,152
3016,15
3017,15
3018,15
3019,15
3020,15
3021,15
3022,15
3023,15
3024,15
3025,15
3026,15
3027,15
3028,15
3029,15
3030,152
3031,15
3032,152
3033,152
3033,13
3037,15
3037,152
3040,152
3042,17
3042,15
3042,152
3042,13
3045,15
3045,152
3048,152
3049,13
3050,13
3051,13
3054,152
3056,15
3057,15
3058,17
3058,15
3062,152
3063,15
3064,15
3065,15
3065,152
3066,15
3068,15
3069,15
3070,15
3071,15
3072,13
3073,15
