ID | ID_AIRLINE |ID_SRC_AIRPORT | ID_DST_AIRPORT
275,5521,4119,2188
276,5521,4119,2072
277,5521,4119,5687
278,5521,5687,4059
279,5521,4059,5687
280,3021,3885,3316
281,3021,3999,3316
282,3021,4120,3316
283,3021,3386,3316
284,3021,3077,3316
285,3021,3179,3316
286,3021,3992,2397
287,3021,3304,3316
288,3021,2397,3992
289,3021,2397,3316
290,3021,3308,3316
291,3021,3351,3316
292,3021,3034,3316
293,3021,3035,3316
294,3021,3316,3885
295,3021,3316,3999
296,3021,3316,4120
297,3021,3316,3386
298,3021,3316,3077
299,3021,3316,3179
300,3021,3316,3304
301,3021,3316,2397
302,3021,3316,3308
303,3021,3316,3351
304,3021,3316,3034
305,3021,3316,3035
306,3021,3316,4302
307,3021,4302,3316
308,2916,1679,1558
309,2916,338,1678
310,2916,345,382
311,2916,1558,1679
312,2916,1558,382
313,2916,1558,346
314,2916,1558,1678
315,2916,382,345
316,2916,382,1558
317,2916,382,342
318,2916,382,1520
319,2916,382,351
320,2916,382,1209
321,2916,3986,1561
322,2916,1609,1678
323,2916,342,382
324,2916,346,1558
325,2916,1561,3986
326,2916,1520,382
327,2916,1612,1678
328,2916,351,382
329,2916,1209,382
330,2916,1678,338
331,2916,1678,1558
332,2916,1678,1609
333,2916,1678,1612
334,20710,1941,1944
335,9818,580,5673
336,9818,580,1080
337,9818,1218,1074
338,9818,1218,5673
339,9818,1218,1080
340,9818,1525,1074
341,9818,1538,1074
342,9818,302,1074
343,9818,302,5673
344,9818,302,1080
345,9818,344,5673
346,9818,1074,1218
347,9818,1074,1525
348,9818,1074,1538
349,9818,1074,302
350,9818,1074,1534
351,9818,1074,502
352,9818,1074,1335
353,9818,1074,1359
354,9818,1074,4317
355,9818,1074,1273
356,9818,1074,1539
357,9818,1534,1074
358,9818,1066,1359
359,9818,502,1074
360,9818,502,1080
361,9818,1335,1074
362,9818,1359,1074
363,9818,1359,1066
364,9818,1359,5673
365,9818,5673,580
366,9818,5673,1218
367,9818,5673,302
368,9818,5673,344
369,9818,5673,1359
370,9818,5673,3998
371,9818,3998,5673
372,9818,4317,1074
373,9818,1273,1074
374,9818,1080,580
375,9818,1080,1218
376,9818,1080,302
377,9818,1080,502
378,9818,1539,1074
379,11741,2874,2881
380,11741,2774,2878
381,11741,2877,2881
382,11741,2878,2774
383,11741,2878,2881
384,11741,2878,1762
385,11741,2878,2893
386,11741,2881,2874
387,11741,2881,2877
388,11741,2881,2878
389,11741,2881,6460
390,11741,2881,1762
391,11741,2881,2879
392,11741,6460,2881
393,11741,1762,2881
394,11741,2879,2881
395,11741,2893,2878
396,4608,6351,3379
397,4608,3370,3393
398,4608,3370,3395
399,4608,3370,2244
400,4608,3375,4380
401,4608,3375,3393
402,4608,3375,3395
403,4608,3375,3386
404,4608,3375,3400
405,4608,3375,3382
406,4608,3375,3399
407,4608,4380,3375
408,4608,4380,3388
409,4608,4380,4108
410,4608,4380,3368
411,4608,3393,3370
412,4608,3393,3375
413,4608,3393,3371
414,4608,3393,3395
415,4608,3393,4109
416,4608,3393,3404
417,4608,3393,6353
418,4608,3393,4120
419,4608,3393,3386
420,4608,3393,3179
421,4608,3393,4085
422,4608,3393,3384
423,4608,3393,3382
424,4608,3393,3378
425,4608,3393,4033
426,4608,3393,4097
427,4608,3393,3387
428,4608,3393,3388
429,4608,3393,3373
430,4608,3393,3364
431,4608,3393,3406
432,4608,3393,6435
433,4608,3393,4302
434,4608,3393,3361
435,4608,3393,4030
436,4608,3393,3374
437,4608,3393,4108
438,4608,3393,3368
439,4608,3393,3369
440,4608,3393,3399
441,4608,3393,3376
442,4608,3393,6390
443,4608,3393,3379
444,4608,3393,6366
445,4608,3393,6361
446,4608,3393,6357
447,4608,3371,3393
448,4608,3371,3395
449,4608,3371,3385
450,4608,3371,3382
451,4608,3371,4144
452,4608,3371,6392
453,4608,3371,3383
454,4608,3395,3370
455,4608,3395,3375
456,4608,3395,3393
457,4608,3395,3371
458,4608,3395,9310
459,4608,3395,6434
460,4608,3395,4120
461,4608,3395,8407
462,4608,3395,6345
463,4608,3395,3389
464,4608,3395,3386
465,4608,3395,3077
466,4608,3395,3179
467,4608,3395,4085
468,4608,3395,3381
469,4608,3395,8781
470,4608,3395,4301
471,4608,3395,3384
472,4608,3395,3382
473,4608,3395,6379
474,4608,3395,3394
475,4608,3395,3378
476,4608,3395,4033
477,4608,3395,6376
478,4608,3395,4097
479,4608,3395,6402
480,4608,3395,3339
481,4608,3395,3388
482,4608,3395,3373
483,4608,3395,3364
484,4608,3395,3406
485,4608,3395,6435
486,4608,3395,4144
487,4608,3395,6347
488,4608,3395,4030
489,4608,3395,3374
490,4608,3395,3390
491,4608,3395,4108
492,4608,3395,3368
493,4608,3395,3369
494,4608,3395,3399
495,4608,3395,6392
496,4608,3395,3376
497,4608,3395,6390
498,4608,3395,6403
499,4608,3395,3396
500,4608,3395,3379
501,4608,3395,3383
502,4608,3395,6366
503,4608,3395,4149
504,4608,3395,6361
505,4608,3395,8876
506,4608,4109,3393
507,4608,4109,3400
508,4608,4109,3383
509,4608,4109,6355
510,4608,6344,3369
511,4608,9310,3395
512,4608,3404,3393
513,4608,3404,3386
514,4608,3404,3400
515,4608,3404,4108
516,4608,3404,4149
517,4608,4308,3378
518,4608,6434,3395
519,4608,6434,4144
520,4608,6353,3393
521,4608,6353,3388
522,4608,3385,3371
523,4608,3385,3379
524,4608,9311,4097
525,4608,9311,3379
526,4608,4120,3393
527,4608,4120,3395
528,4608,4120,3386
529,4608,4120,3387
530,4608,4120,6355
531,4608,8407,3395
532,4608,6345,3395
533,4608,3389,3395
534,4608,3386,3375
535,4608,3386,3393
536,4608,3386,3395
537,4608,3386,3404
538,4608,3386,4120
539,4608,3386,3394
540,4608,3386,3368
541,4608,3386,3369
542,4608,3077,3395
543,4608,3077,6361
544,4608,3077,6357
545,4608,3179,3393
546,4608,3179,3395
547,4608,3400,3375
548,4608,3400,4109
549,4608,3400,3404
550,4608,3400,4085
551,4608,3400,3387
552,4608,3400,3388
553,4608,3400,6954
554,4608,3400,6347
555,4608,3400,4108
556,4608,3400,3368
557,4608,3400,6392
558,4608,3400,3376
559,4608,3400,3379
560,4608,3400,4149
561,4608,4085,3393
562,4608,4085,3395
563,4608,4085,3400
564,4608,4085,3372
565,4608,6432,3378
566,4608,3381,3395
567,4608,3381,3382
568,4608,8781,3395
569,4608,6386,3394
570,4608,6386,3376
571,4608,4301,3395
572,4608,3397,3399
573,4608,3384,3393
574,4608,3384,3395
575,4608,3384,3382
576,4608,3384,3387
577,4608,3382,3375
578,4608,3382,3393
579,4608,3382,3371
580,4608,3382,3395
581,4608,3382,3381
582,4608,3382,3384
583,4608,3382,3394
584,4608,3382,6376
585,4608,3382,3387
586,4608,3382,3388
587,4608,3382,3390
588,4608,3382,4108
589,4608,3382,6403
590,4608,3382,3379
591,4608,3382,3383
592,4608,3382,4149
593,4608,6379,3395
594,4608,6379,3383
595,4608,3394,3395
596,4608,3394,3386
597,4608,3394,6386
598,4608,3394,3382
599,4608,3394,3378
600,4608,3394,4030
601,4608,3394,6392
602,4608,3394,4149
603,4608,3372,4085
604,4608,3372,6347
605,4608,3372,4030
606,4608,3378,3393
607,4608,3378,3395
608,4608,3378,4308
609,4608,3378,6432
610,4608,3378,3394
611,4608,3378,3368
612,4608,4033,3393
613,4608,4033,3395
614,4608,4033,6400
615,4608,6376,3395
616,4608,6376,3382
617,4608,4097,3393
618,4608,4097,3395
619,4608,4097,9311
620,4608,4097,3379
621,4608,4097,6366
622,4608,6385,3379
623,4608,6402,3395
624,4608,3339,3395
625,4608,6400,4033
626,4608,6400,3388
627,4608,6400,4030
628,4608,6400,6366
629,4608,3387,3393
630,4608,3387,4120
631,4608,3387,3400
632,4608,3387,3384
633,4608,3387,3382
634,4608,3387,4144
635,4608,3387,4030
636,4608,3388,4380
637,4608,3388,3393
638,4608,3388,3395
639,4608,3388,6353
640,4608,3388,3400
641,4608,3388,3382
642,4608,3388,6400
643,4608,3388,4030
644,4608,3373,3393
645,4608,3373,3395
646,4608,3373,3376
647,4608,6954,3400
648,4608,3364,3393
649,4608,3364,3395
650,4608,3364,6403
651,4608,3364,8043
652,4608,3406,3393
653,4608,3406,3395
654,4608,3406,2244
655,4608,6435,3393
656,4608,6435,3395
657,4608,4144,3371
658,4608,4144,3395
659,4608,4144,6434
660,4608,4144,3387
661,4608,4144,3369
662,4608,4144,4149
663,4608,4144,156
664,4608,6347,3395
665,4608,6347,3400
666,4608,6347,3372
667,4608,2244,3370
668,4608,2244,3406
669,4608,4302,3393
670,4608,3361,3393
671,4608,4030,3393
672,4608,4030,3395
673,4608,4030,3394
674,4608,4030,3372
675,4608,4030,6400
676,4608,4030,3387
677,4608,4030,3388
678,4608,4030,4108
679,4608,4030,6392
680,4608,4030,4110
681,4608,3374,3393
682,4608,3374,3395
683,4608,3374,6403
684,4608,3390,3395
685,4608,3390,3382
686,4608,4108,4380
687,4608,4108,3393
688,4608,4108,3395
689,4608,4108,3404
690,4608,4108,3400
691,4608,4108,3382
692,4608,4108,4030
693,4608,4108,3379
694,4608,3368,4380
695,4608,3368,3393
696,4608,3368,3395
697,4608,3368,3386
698,4608,3368,3400
699,4608,3368,3378
700,4608,3369,3393
701,4608,3369,3395
702,4608,3369,6344
703,4608,3369,3386
704,4608,3369,4144
705,4608,3399,3375
706,4608,3399,3393
707,4608,3399,3395
708,4608,3399,3397
709,4608,3399,3379
710,4608,6368,3379
711,4608,6392,3371
712,4608,6392,3395
713,4608,6392,3400
714,4608,6392,3394
715,4608,6392,4030
716,4608,3376,3393
717,4608,3376,3395
718,4608,3376,3400
719,4608,3376,6386
720,4608,3376,3373
721,4608,6390,3393
722,4608,6390,3395
723,4608,6403,3395
724,4608,6403,3382
725,4608,6403,3364
726,4608,6403,3374
727,4608,3396,3395
728,4608,3379,6351
729,4608,3379,3393
730,4608,3379,3395
731,4608,3379,3385
732,4608,3379,9311
733,4608,3379,3400
734,4608,3379,3382
735,4608,3379,4097
736,4608,3379,6385
737,4608,3379,4108
738,4608,3379,3399
739,4608,3379,6368
740,4608,3379,3383
741,4608,3379,6366
742,4608,3379,4110
743,4608,3383,3371
744,4608,3383,3395
745,4608,3383,4109
746,4608,3383,3382
747,4608,3383,6379
748,4608,3383,3379
749,4608,6366,3393
750,4608,6366,3395
751,4608,6366,4097
752,4608,6366,6400
753,4608,6366,3379
754,4608,6366,8043
755,4608,4149,3395
756,4608,4149,3404
757,4608,4149,3400
758,4608,4149,3382
759,4608,4149,3394
760,4608,4149,4144
761,4608,4110,4030
762,4608,4110,3379
763,4608,6361,3393
764,4608,6361,3395
765,4608,6361,3077
766,4608,8876,3395
767,4608,156,4144
768,4608,6357,3393
769,4608,6357,3077
770,4608,8043,3364
771,4608,8043,6366
772,4608,6355,4109
773,4608,6355,4120
774,442,1128,1590
775,442,1590,1128
776,8463,3885,3076
777,8463,6176,3076
778,8463,3043,3069
779,8463,3043,3076
780,8463,3069,3043
781,8463,3069,3076
782,8463,3069,2194
783,8463,3068,3076
784,8463,3076,3885
785,8463,3076,6176
786,8463,3076,3043
787,8463,3076,3069
788,8463,3076,3068
789,8463,3076,2188
790,8463,3076,2072
791,8463,3076,3071
792,8463,3076,3125
793,8463,3076,3304
794,8463,3076,2194
795,8463,3076,3073
796,8463,3076,3074
797,8463,2188,3076
798,8463,2072,3076
799,8463,3071,3076
800,8463,3125,3076
801,8463,3304,3076
802,8463,2194,3069
803,8463,2194,3076
804,8463,3072,3076
805,8463,3073,3076
806,8463,3073,3072
807,8463,3074,3076
808,29,5498,128
809,29,128,5498
810,3201,3988,1760
811,3201,1760,3988
812,341,49,176
813,341,87,156
814,341,87,176
815,341,100,196
816,341,156,87
817,341,156,176
818,341,176,87
819,341,176,156
820,341,176,178
821,341,176,196
822,341,178,49
823,341,196,100
824,341,196,176
825,17885,1783,1824
826,17885,1783,1850
827,17885,1785,1824
828,17885,2709,1824
829,17885,1794,1824
830,17885,1796,1824
831,17885,1789,1824
832,17885,1795,1824
833,17885,1793,1824
834,17885,1792,1824
835,17885,1852,1824
836,17885,1852,1825
837,17885,1852,1850
838,17885,1797,1824
839,17885,1800,1824
840,17885,1804,1824
841,17885,1804,1825
842,17885,1804,1840
843,17885,1804,3867
844,17885,1804,1847
845,17885,1767,1824
846,17885,1909,1824
847,17885,1807,1824
848,17885,1786,1824
849,17885,1816,1824
850,17885,1824,1783
851,17885,1824,1785
852,17885,1824,2709
853,17885,1824,1794
854,17885,1824,1796
855,17885,1824,1789
856,17885,1824,1795
857,17885,1824,1793
858,17885,1824,1792
859,17885,1824,1852
860,17885,1824,1797
861,17885,1824,1800
862,17885,1824,1804
863,17885,1824,1767
864,17885,1824,1909
865,17885,1824,1807
866,17885,1824,1786
867,17885,1824,1816
868,17885,1824,1819
869,17885,1824,1822
870,17885,1824,1825
871,17885,1824,1826
872,17885,1824,1829
873,17885,1824,1836
874,17885,1824,1839
875,17885,1824,1840
876,17885,1824,1885
877,17885,1824,3867
878,17885,1824,1848
879,17885,1824,1846
880,17885,1824,1847
881,17885,1824,1845
882,17885,1824,1854
883,17885,1824,1853
884,17885,1824,1855
885,17885,1824,1856
886,17885,1824,1858
887,17885,1819,1824
888,17885,1822,1824
889,17885,1825,1852
890,17885,1825,1804
891,17885,1825,1824
892,17885,1825,1850
893,17885,1826,1824
894,17885,1829,1824
895,17885,1836,1824
896,17885,1836,1850
897,17885,1839,1824
898,17885,1840,1804
899,17885,1840,1824
900,17885,1840,1850
901,17885,1885,1824
902,17885,3867,1804
903,17885,3867,1824
904,17885,1848,1824
905,17885,1846,1824
906,17885,1847,1804
907,17885,1847,1824
908,17885,1850,1783
909,17885,1850,1852
910,17885,1850,1825
911,17885,1850,1836
912,17885,1850,1840
913,17885,1850,1856
914,17885,1845,1824
915,17885,1854,1824
916,17885,1853,1824
917,17885,1855,1824
918,17885,1856,1824
919,17885,1856,1850
920,17885,1858,1824
921,10758,3093,2048
922,10758,3093,2050
923,10758,2188,2050
924,10758,2048,3093
925,10758,2048,2223
926,10758,2048,2050
927,10758,2223,2048
928,10758,2223,2050
929,10758,2050,3093
930,10758,2050,2188
931,10758,2050,2048
932,10758,2050,2223
933,10758,2050,2053
934,10758,2053,2050
935,1401,1688,1678
936,1401,1423,1130
937,1401,1130,1423
938,1401,1130,1678
939,1401,1742,1678
940,1401,4197,1678
941,1401,1678,1688
942,1401,1678,1130
943,1401,1678,1742
944,1401,1678,4197
945,2548,1230,350
946,2548,1230,351
947,2548,210,344
948,2548,580,342
949,2548,4309,345
950,2548,4309,351
951,2548,737,344
952,2548,737,345
953,2548,737,342
954,2548,3941,344
955,2548,3941,350
956,2548,1688,344
957,2548,1218,344
958,2548,1218,345
959,2548,1218,352
960,2548,1218,342
961,2548,1218,350
962,2548,1506,350
963,2548,1739,350
964,2548,636,342
965,2548,1321,344
966,2548,1321,345
967,2548,1321,342
968,2548,1321,350
969,2548,1321,351
970,2548,1216,345
971,2548,1216,350
972,2548,1538,344
973,2548,1538,351
974,2548,353,350
975,2548,1501,344
976,2548,1501,345
977,2548,1501,350
978,2548,302,350
979,2548,1423,345
980,2548,1489,344
981,2548,1489,342
982,2548,1489,350
983,2548,1519,344
984,2548,1519,345
985,2548,1519,350
986,2548,1382,342
987,2548,1460,344
988,2548,1460,338
989,2548,1460,350
990,2548,344,210
991,2548,344,737
992,2548,344,3941
993,2548,344,1688
994,2548,344,1218
995,2548,344,1321
996,2548,344,1538
997,2548,344,1501
998,2548,344,1489
999,2548,344,1519
1000,2548,344,1460
1001,2548,344,1322
1002,2548,344,1509
1003,2548,344,1200
1004,2548,344,338
1005,2548,344,599
1006,2548,344,535
1007,2548,344,1626
1008,2548,344,1555
1009,2548,344,382
1010,2548,344,342
1011,2548,344,5557
1012,2548,344,1452
1013,2548,344,1225
1014,2548,344,1468
1015,2548,344,1479
1016,2548,344,1458
1017,2548,344,4322
1018,2548,344,1462
1019,2548,344,348
1020,2548,344,507
1021,2548,344,1638
1022,2548,344,1054
1023,2548,344,1524
1024,2548,344,1561
1025,2548,344,1354
1026,2548,344,5673
1027,2548,344,1520
1028,2548,344,3998
1029,2548,344,1512
1030,2548,344,1587
1031,2548,344,1562
1032,2548,344,1203
1033,2548,344,1075
1034,2548,344,1472
1035,2548,344,1205
1036,2548,344,772
1037,2548,344,4317
1038,2548,344,1646
1039,2548,344,1486
1040,2548,344,1206
1041,2548,344,548
1042,2548,344,1508
1043,2548,344,1612
1044,2548,344,1590
1045,2548,344,287
1046,2548,344,351
1047,2548,344,1551
1048,2548,344,1613
1049,2548,344,1550
1050,2548,344,679
1051,2548,344,1226
1052,2548,344,1209
1053,2548,344,1208
1054,2548,344,1678
1055,2548,1322,344
1056,2548,1509,344
1057,2548,1509,345
1058,2548,1509,352
1059,2548,1509,342
1060,2548,1509,350
1061,2548,1509,351
1062,2548,1200,344
1063,2548,1200,345
1064,2548,1200,352
1065,2548,1200,342
1066,2548,1200,350
1067,2548,1200,351
1068,2548,338,1460
1069,2548,338,344
1070,2548,338,345
1071,2548,338,350
1072,2548,373,5557
1073,2548,373,346
1074,2548,373,3998
1075,2548,373,4317
1076,2548,373,1206
1077,2548,599,344
1078,2548,599,345
1079,2548,345,4309
1080,2548,345,737
1081,2548,345,1218
1082,2548,345,1321
1083,2548,345,1216
1084,2548,345,1501
1085,2548,345,1423
1086,2548,345,1519
1087,2548,345,1509
1088,2548,345,1200
1089,2548,345,338
1090,2548,345,599
1091,2548,345,1665
1092,2548,345,5557
1093,2548,345,1452
1094,2548,345,1225
1095,2548,345,671
1096,2548,345,348
1097,2548,345,1335
1098,2548,345,1229
1099,2548,345,1359
1100,2548,345,1524
1101,2548,345,347
1102,2548,345,1520
1103,2548,345,3998
1104,2548,345,674
1105,2548,345,1587
1106,2548,345,1742
1107,2548,345,1486
1108,2548,345,1206
1109,2548,345,1508
1110,2548,345,1526
1111,2548,345,1551
1112,2548,345,679
1113,2548,345,680
1114,2548,345,1209
1115,2548,535,344
1116,2548,1626,344
1117,2548,1626,342
1118,2548,1626,350
1119,2548,1555,344
1120,2548,1555,352
1121,2548,1555,342
1122,2548,1555,350
1123,2548,1555,351
1124,2548,382,344
1125,2548,4166,342
1126,2548,3986,342
1127,2548,3986,351
1128,2548,340,5557
1129,2548,1665,345
1130,2548,1665,342
1131,2548,352,1218
1132,2548,352,1509
1133,2548,352,1200
1134,2548,352,1555
1135,2548,352,1452
1136,2548,352,1524
1137,2548,352,1561
1138,2548,352,3998
1139,2548,352,1742
1140,2548,352,4317
1141,2548,352,1486
1142,2548,352,1206
1143,2548,352,548
1144,2548,352,350
1145,2548,352,1508
1146,2548,352,1551
1147,2548,352,1613
1148,2548,342,580
1149,2548,342,737
1150,2548,342,1218
1151,2548,342,636
1152,2548,342,1321
1153,2548,342,1489
1154,2548,342,1382
1155,2548,342,344
1156,2548,342,1509
1157,2548,342,1200
1158,2548,342,1626
1159,2548,342,1555
1160,2548,342,4166
1161,2548,342,3986
1162,2548,342,1665
1163,2548,342,1452
1164,2548,342,4322
1165,2548,342,507
1166,2548,342,1229
1167,2548,342,1524
1168,2548,342,1561
1169,2548,342,1354
1170,2548,342,347
1171,2548,342,1520
1172,2548,342,644
1173,2548,342,3998
1174,2548,342,1587
1175,2548,342,1742
1176,2548,342,1205
1177,2548,342,4317
1178,2548,342,1486
1179,2548,342,1206
1180,2548,342,350
1181,2548,342,1273
1182,2548,342,1551
1183,2548,342,1613
1184,2548,342,1550
1185,2548,342,1678
1186,2548,5557,344
1187,2548,5557,373
1188,2548,5557,345
1189,2548,5557,340
1190,2548,5557,350
1191,2548,421,351
1192,2548,1452,344
1193,2548,1452,345
1194,2548,1452,352
1195,2548,1452,342
1196,2548,1452,350
1197,2548,1452,351
1198,2548,1225,344
1199,2548,1225,345
1200,2548,1225,350
1201,2548,1225,351
1202,2548,1468,344
1203,2548,1479,344
1204,2548,1458,344
1205,2548,4322,344
1206,2548,4322,342
1207,2548,4322,351
1208,2548,669,350
1209,2548,671,345
1210,2548,1462,344
1211,2548,1462,350
1212,2548,348,344
1213,2548,348,345
1214,2548,348,350
1215,2548,507,344
1216,2548,507,342
1217,2548,507,350
1218,2548,507,351
1219,2548,1529,351
1220,2548,1638,344
1221,2548,1638,350
1222,2548,1054,344
1223,2548,1335,345
1224,2548,1229,345
1225,2548,1229,342
1226,2548,1359,345
1227,2548,346,373
1228,2548,1524,344
1229,2548,1524,345
1230,2548,1524,352
1231,2548,1524,342
1232,2548,1524,350
1233,2548,1561,344
1234,2548,1561,352
1235,2548,1561,342
1236,2548,1561,350
1237,2548,1354,344
1238,2548,1354,342
1239,2548,1354,351
1240,2548,5673,344
1241,2548,347,345
1242,2548,347,342
1243,2548,347,351
1244,2548,1520,344
1245,2548,1520,345
1246,2548,1520,342
1247,2548,1520,350
1248,2548,644,342
1249,2548,3998,344
1250,2548,3998,373
1251,2548,3998,345
1252,2548,3998,352
1253,2548,3998,342
1254,2548,3998,350
1255,2548,3998,351
1256,2548,1512,344
1257,2548,674,345
1258,2548,1587,344
1259,2548,1587,345
1260,2548,1587,342
1261,2548,1742,345
1262,2548,1742,352
1263,2548,1742,342
1264,2548,1742,350
1265,2548,1742,351
1266,2548,1562,344
1267,2548,1203,344
1268,2548,1075,344
1269,2548,1472,344
1270,2548,1205,344
1271,2548,1205,342
1272,2548,1205,350
1273,2548,772,344
1274,2548,772,350
1275,2548,4317,344
1276,2548,4317,373
1277,2548,4317,352
1278,2548,4317,342
1279,2548,4317,350
1280,2548,4317,351
1281,2548,1646,344
1282,2548,1646,350
1283,2548,1646,351
1284,2548,1486,344
1285,2548,1486,345
1286,2548,1486,352
1287,2548,1486,342
1288,2548,1486,350
1289,2548,1206,344
1290,2548,1206,373
1291,2548,1206,345
1292,2548,1206,352
1293,2548,1206,342
1294,2548,1206,350
1295,2548,1206,351
1296,2548,548,344
1297,2548,548,352
1298,2548,548,350
1299,2548,350,1230
1300,2548,350,3941
1301,2548,350,1218
1302,2548,350,1506
1303,2548,350,1739
